UO DataPoint,Address,Building Type,Area [sqft],EUI [kBtu/sqft],Total Electricity End-Use Consumption [kBtu],Total Natural Gas End-Use Consumption [kBtu],January Peak Demand [kW],February Peak Demand [kW],March Peak Demand [kW],April Peak Demand [kW],May Peak Demand [kW],June Peak Demand [kW],July Peak Demand [kW],August Peak Demand [kW],September Peak Demand [kW],October Peak Demand [kW],November Peak Demand [kW],December Peak Demand [kW],Electricty Cost,Gas Cost,Other Cost,Total Cost,Scenario Name
5c0c22de6086123018f6f050,392 FRANKLIN DR,MFm,10590.934376313196,22.53153690031421,172986.10262838355,65636.33558169722,7.40111,7.39662,7.39527,7.39159,7.39159,7.39159,7.39159,7.39159,7.39159,7.39159,7.3944,7.3918800000000005,15097.9,596.09,135.15,15829.14,LPD + PLD
5c0c22de6086123018f6f051,4725 MIRAMON AVE,MFm,1060.1375369417406,85.90918925298405,43552.196678396926,47523.55041250973,6.6287199999999995,6.47982,6.10018,5.52764,5.62479,3.45549,2.7999,2.00772,3.16806,5.34435,6.05439,7.09101,3688.99,431.6,312.65,4433.24,LPD + PLD
5c0c22de6086123018f6f052,8125 AMAPOA AVE,MFm,5100.048394541233,36.65645418255356,128855.73750659547,58101.189475206345,19.020909999999997,20.738960000000002,17.90637,14.888029999999999,15.66332,8.69839,6.333410000000001,3.9965599999999997,6.0421000000000005,15.52279,19.126609999999996,21.76826,10979.33,527.68,382.29,11889.31,LPD + PLD
5c0c22de6086123018f6f053,1417 23RD ST,MFm,1468.6279372558745,44.135853683541086,48092.24068469772,16728.972173530048,7.321400000000001,7.224950000000001,6.74669,6.2323200000000005,6.275710000000001,3.81264,3.0806799999999996,2.20427,3.50468,5.99817,6.72419,7.8455,4060.82,151.97,110.04,4322.83,LPD + PLD
5c0c22de6086123018f6f054,2280 HOLDEN AVE,MFm,1516.8502559227338,43.9077909956725,26643.139252007346,39950.49162120633,1.1232099999999998,1.1225399999999999,1.1219799999999998,1.1207699999999998,1.1207699999999998,1.1207699999999998,1.1207699999999998,1.1207699999999998,1.1207699999999998,1.1207699999999998,1.1219999999999999,1.1212699999999998,2325.29,362.83,113.64,2801.77,LPD + PLD
5c0c22de6086123018f6f055,1921 WILMAR AVE,MFm,1835.0314478406733,44.10239274864145,33021.94847171597,47912.15543183818,2.4515599999999997,2.25028,2.1951300000000002,3.27413,2.72225,2.3328699999999998,2.6255699999999997,2.60751,3.6131499999999996,2.6231999999999998,2.57948,2.53835,2910.95,435.1,137.55,3483.6,LPD + PLD
5c0c22de6086123018f6f056,120 REFUGIO PL,MFm,5301.441158437872,32.26514675243526,74043.47343887633,97009.08226406804,3.2860400000000003,3.28381,3.28201,3.27855,3.27855,3.27855,3.27855,3.27855,3.27855,3.27855,3.28245,3.28229,6465.55,880.99,192.95,7539.48,LPD + PLD
5c0c22de6086123018f6f057,842 LOS CIERVOS,MFm,5971.6022209822195,30.16591336294217,100203.2259595239,79938.89592722518,4.2632,4.26078,4.25947,4.25562,4.25562,4.25562,4.25562,4.25562,4.25562,4.25562,4.25906,4.25682,8743.43,726.05,205.01,9674.5,LPD + PLD
5c0c22de6086123018f6f058,3440 PARK ST,MFm,3551.982798410041,35.67023715393264,58120.14581761262,68574.56865466852,2.48707,2.48534,2.48471,2.48212,2.48212,2.48212,2.48212,2.48212,2.48212,2.48212,2.48456,2.48242,5072.71,622.8,266.26,5961.76,LPD + PLD
5c0c22de6086123018f6f059,1224 MURRAY AVE,MFm,12870.838241676483,24.81568598267372,252915.52038440556,66489.37098997922,34.05596,38.51047,30.54085,19.96709,19.843270000000004,9.60918,8.47455,8.47455,9.326149999999998,25.401970000000002,35.441430000000004,39.37174,21679.32,603.84,437.54,22720.7,LPD + PLD
5c0c233b6086123018f6f05a,1941 CIENAGA ST,EPr,1918.8823099868423,63.118770382656834,40481.26920858178,80640.28059625703,4.8632,4.36426,4.87625,5.83382,5.33395,5.25153,5.23088,5.18618,5.898829999999999,5.0344,4.42965,4.98674,4119.06,736.92,24.91,4880.89,LPD + PLD
5c0c233b6086123018f6f05b,1711 BEACH ST,Asm,3643.691315160408,119.65366154835067,159157.45084301228,276819.46815870743,12.431280000000001,10.201310000000001,12.01495,23.563969999999998,18.8808,14.7589,15.731630000000003,15.845070000000002,24.159780000000005,13.83046,11.16091,12.54489,13894.92,2529.92,96.56,16521.4,LPD + PLD
5c0c233b6086123018f6f05c,1911 CIENAGA ST,RSD,531.521896377126,118.95362356821349,30955.70714943294,32282.651117871592,2.30531,2.03966,2.1999400000000002,3.60943,3.04395,2.4742500000000005,2.7398700000000002,2.6013,3.61596,2.4740800000000003,2.3415600000000003,2.4502200000000003,2538.4,294.96,55.6,2888.96,LPD + PLD
5c0c233b6086123018f6f05d,1921 CIENAGA ST,RtS,562.6295974814172,70.25563557638228,27875.301508414665,11648.67240865067,2.10708,1.9645799999999998,2.17032,3.2392100000000004,2.89015,2.24637,2.65001,2.44735,3.33049,2.39766,2.23305,2.25391,2340.51,106.49,1.77,2448.77,LPD + PLD
5c0c233b6086123018f6f05e,1305 VINE ST,OfS,2627.1476154063416,39.724293582299325,84886.50129526069,19458.685480032404,6.7523800000000005,6.2788,6.517810000000001,9.049850000000001,7.20572,7.004630000000001,6.55489,7.210980000000001,9.56128,7.145100000000001,6.28496,6.9307,6836.4,177.91,26.91,7041.22,LPD + PLD
5c0c233b6086123018f6f05f,1621 PRICE ST,Htl,39858.00679934693,43.26410827431367,967541.1945870373,756898.3177686058,56.347480000000004,54.107820000000004,62.362690000000015,95.83777000000002,82.47077,63.336079999999995,74.71703,70.51699,101.15820000000001,70.21367000000001,64.32770000000001,61.87039,73072.64,6917.51,3746.68,83736.83,LPD + PLD
5c0c233b6086123018f6f060,1521 PARK ST,OfS,888.1302484827193,53.00652363561883,38424.50605750188,8634.613966054321,3.0816700000000004,2.8427599999999997,2.94692,4.1744900000000005,3.2487999999999997,3.26034,2.98768,3.1908499999999997,4.352040000000001,3.16534,2.8637400000000004,3.22007,3106.99,78.94,9.1,3195.03,LPD + PLD
5c0c233b6086123018f6f061,1343 W GRAND AVE,OfS,2221.132914488051,47.282062115025475,87455.0856913098,17563.05123940577,6.22226,5.9065,6.55137,9.01669,7.23918,7.50756,7.14044,7.50781,9.32834,6.67779,5.97436,6.63632,6983.19,160.56,22.74,7166.49,LPD + PLD
5c0c233b6086123018f6f062,973 FOOTHILL BLVD,RtS,17444.53141684061,35.268705935136985,431304.180598575,183952.3467104086,26.640169999999998,25.118740000000003,28.57739,48.99723,44.180009999999996,34.46727,40.81995,38.120850000000004,50.565160000000006,32.68929,28.47641,28.76811,35256.76,1681.13,42.92,36980.81,LPD + PLD
5c0c233b6086123018f6f063,2138 BROAD ST,RSD,2448.036146072292,97.93575369664872,99369.14689364818,140381.19368960542,7.482959999999999,6.60423,6.9132,12.13694,9.616409999999998,7.24041,8.71366,8.385660000000001,12.12106,8.2014,7.42547,7.8328,8147.58,1282.98,256.32,9686.89,LPD + PLD
5c0c233b6086123018f6f064,1625 COMMERCE WAY,WRf,43831.18141236283,18.85611736686449,559373.2298953104,267104.34267549595,39.60152,38.67501,30.67663,54.85854,42.9658,36.44439,39.49803,39.30511,59.06415,33.88625,36.33929,40.05835,41512.49,2441.14,0.0,43953.63,LPD + PLD
5c0c233b6086123018f6f065,966 GRIFFIN ST,OfS,1760.0069922362065,42.235624801609006,70555.50643612334,3772.3121388470026,7.48139,7.60853,5.823130000000001,6.78529,5.57497,5.70285,5.50915,5.71586,7.0322700000000005,5.27168,6.44251,7.20104,5731.51,34.5,18.03,5784.04,LPD + PLD
5c0c233b6086123018f6f066,1255 MONTEREY ST,RtS,8359.037551408437,40.54144483458522,246517.75482229074,92364.77837453276,15.74684,14.81253,16.93266,27.775470000000002,25.454990000000002,20.06825,23.65202,22.29486,29.04184,18.861040000000003,16.79822,16.7275,20237.34,844.09,25.79,21107.22,LPD + PLD
5c0c233b6086123018f6f067,7385 EL CAMINO REAL,RSD,2354.713042759419,95.88759226042349,90639.75121556253,135158.72135667905,6.26104,5.78223,6.04006,10.84159,8.933219999999999,7.03162,7.9004900000000005,7.6963099999999995,10.83752,7.230160000000001,6.1592,6.82725,7389.07,1235.2,246.37,8870.64,LPD + PLD
5c0c233b6086123018f6f068,325 SANTA BELLA,WRf,22500.01722225667,19.83881219181176,318087.42557714926,128277.56906320437,22.19928,22.39956,20.935069999999996,29.82678,25.521749999999997,23.34299,23.42875,22.698749999999997,32.44516,20.27215,21.062739999999998,22.472069999999995,23538.38,1172.4,0.0,24710.79,LPD + PLD
5c0c233b6086123018f6f069,4120 HORIZON LN,EPr,18711.013116470676,53.716247675858526,353478.9168496485,651614.7920442024,42.65832,37.4109,39.20137,56.88474000000001,49.63487,43.837720000000004,49.13292,47.63629,57.518640000000005,45.969300000000004,37.374930000000006,43.10808,35672.03,5955.31,382.0,42009.34,LPD + PLD
5c0c233b6086123018f6f06a,1930 SOLANO ST,RtS,2618.8594043854755,47.83504809178792,81806.09565424241,43466.89313756873,5.493119999999999,5.1016,5.96321,9.298169999999999,8.57413,6.935029999999999,8.00319,7.535859999999999,9.666839999999999,6.56115,5.80021,6.08674,6793.14,397.24,7.0,7197.39,LPD + PLD
5c0c233b6086123018f6f06b,735 SHERIDAN RD,SUn,1925.0177389243668,31.578317036074267,33912.89656481049,26870.61536088254,2.66047,2.37667,2.45069,4.52246,3.58947,2.8078600000000002,3.1694999999999998,3.04217,4.73592,3.00559,2.8281,2.74002,2879.76,245.55,2.29,3127.6,LPD + PLD
5c0c233b6086123018f6f06c,696 CLARION CT,RtS,18224.484365635395,34.38111060937816,415741.0234830303,210822.96207129114,25.51473,23.75645,27.27485,47.766040000000004,42.73224,33.31486,39.15833,36.42833,49.55861000000001,30.974810000000005,27.124250000000004,27.640840000000004,33896.28,1926.82,49.96,35873.06,LPD + PLD
5c0c233b6086123018f6f06d,567 CAMINO MERCADO #A,OfS,23912.565186241485,27.07958239390976,571950.7630818682,75607.37168739333,40.764070000000004,39.40852,42.28385,58.17045,47.36899,46.64326,46.09158,48.35557,59.70103,44.791489999999996,39.62183,42.54866,45525.17,690.99,104.17,46320.32,LPD + PLD
5c0c233b6086123018f6f06e,108 CUYAMA LN,RSD,2378.3936456761803,97.18640486508049,96914.30055203669,134229.86057877197,6.79759,5.927239999999999,6.29673,11.430900000000001,9.62431,7.419410000000001,8.64608,8.07117,11.37847,7.367509999999999,6.904349999999999,7.0802700000000005,7821.14,1226.83,248.99,9296.97,LPD + PLD
5c0c233b6086123018f6f06f,333 S OCEAN AVE,Htl,18536.637767719978,38.57605518469069,343337.27366229607,371724.39641567983,16.88713,16.874509999999997,17.071749999999998,32.932930000000006,27.718719999999998,22.878679999999996,25.21096,25.020960000000002,34.012350000000005,19.92503,17.08099,17.02619,24913.25,3397.3,1742.4,30052.95,LPD + PLD
5c0c233b6086123018f6f070,6165 SAN ANSELMO RD,RSD,635.9318274192103,110.80676647107002,31846.65524252746,38614.06948156455,2.1002400000000003,1.9078000000000002,2.1181300000000003,3.69069,3.18161,2.55143,2.81166,2.7014000000000005,3.85442,2.40851,2.14004,2.27545,2580.46,352.98,66.38,2999.83,LPD + PLD
5c0c233b6086123018f6f071,90 SAN MIGUEL ST,RSD,1549.4649044853643,83.83549184012489,58300.23107047215,71598.10526846797,4.3971,3.7421300000000004,3.9488700000000003,7.20546,5.82214,4.43316,5.19937,4.88091,7.190430000000001,4.78499,4.4142600000000005,4.48412,4779.61,654.34,73.29,5507.25,LPD + PLD
5c0c233b6086123018f6f072,8810 MORRO RD,EPr,1722.979140402725,66.03075226984376,33562.20423029456,80213.76289211604,3.97367,3.54165,3.80998,5.07466,4.62532,4.552720000000001,4.53417,4.49263,5.133940000000001,4.30897,3.60548,4.07798,3436.95,733.09,71.54,4241.58,LPD + PLD
5c0c233b6086123018f6f073,1320 MAIN ST,RtS,4835.256198290174,40.535280978156344,116837.41642102264,79171.16405977138,8.20809,7.40592,8.06,13.51076,11.98945,9.6431,11.35876,10.699340000000001,13.974010000000002,9.02144,8.29396,8.45184,9739.55,723.53,30.62,10493.7,LPD + PLD
5c0c233b6086123018f6f074,1402 MISSION ST,RtS,9075.591067848802,36.3544252175384,222329.46191189485,107596.19949796778,13.700320000000001,12.980490000000001,15.450760000000002,25.45755,23.2081,17.856540000000003,21.35435,19.988840000000003,26.39517,17.490740000000002,15.246820000000001,14.903890000000002,18220.14,983.4,57.47,19261.0,LPD + PLD
5c0c233b6086123018f6f075,1030 HUSTON ST,EPr,17002.88817244301,57.62149099901365,298041.0934825226,681689.029271744,36.20825,31.076259999999998,32.63343,50.07737,41.69184,36.17081,40.99771,39.76564,50.66226,38.98267,30.958669999999998,36.69215,30001.25,6230.2,705.88,36937.32,LPD + PLD
5c0c233b6086123018f6f076,4800 MORABITO PL,OfS,46390.193474831394,24.934560356659276,982128.1000686593,174578.4353905099,68.18597,66.96605,72.33693,95.75729000000001,80.06654,79.30378,79.77306,83.42619,97.85060000000001,75.12003,67.19988000000001,71.58283,78221.88,1595.57,475.24,80292.7,LPD + PLD
5c0c233b6086123018f6f077,1464 AUTO PARK WAY,RtS,38200.25695606947,33.64849224525977,811331.4549881996,474050.7327247057,50.856320000000004,49.02509,52.13139,93.75967,84.22590000000001,65.01489,77.05486,72.3127,98.22333,60.91436,54.0808,52.94194,66510.91,4332.48,241.92,71085.31,LPD + PLD
5c0c233b6086123018f6f078,1551 17th St - A,EPr,1366.0478709846307,68.233010116791,28993.725710384377,64214.609901227246,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,1.80873,2058.36,586.88,56.72,2701.96,LPD + PLD
5c0c233b6086123018f6f079,1425 19th St,EPr,15160.106709102307,57.77118465514362,243806.99785819463,632013.9339961231,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,17.06129,18062.77,5776.19,629.48,24468.43,LPD + PLD
5c0c233b6086123018f6f07a,965 EL CAMINO REAL,EPr,1820.7154469864495,65.5834324032907,35363.05675888987,84033.46588697871,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2.3021800000000003,2545.86,768.04,75.57,3389.47,LPD + PLD
5c0c233b6086123018f6f07b,1460 PLUM ORCHARD LN,EPr,1776.2604969654385,69.80743515891082,37059.649404250704,86914.8299327312,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2.33116,2638.22,794.4,73.74,3506.37,LPD + PLD
5c0c233b6086123018f6f07c,2010 RIVERSIDE AVE,EPr,23358.116160676764,51.49285660686942,384102.88800697186,818677.0376706277,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,27.216769999999997,28604.08,7482.12,249.13,36335.33,LPD + PLD
5c0c234d6086123018f6f07d,805 BOYSEN AVE,MFm,6486.117138900945,40.828504433987376,190937.7588871178,73882.34452842308,13.001080000000002,12.362960000000001,12.43638,19.22557,16.762000000000004,14.808969999999999,15.19294,15.569610000000004,20.006510000000002,14.436600000000002,13.542290000000001,13.412120000000002,16795.5,671.02,486.19,17952.7,LPD + PLD
5c0c234d6086123018f6f07e,190 CALIFORNIA BLVD,MFm,22431.98930842306,31.791410358329852,452383.6333543431,260772.92431180298,61.6388,70.34829,54.80017,35.65990000000001,35.08628,17.15531,15.49465,15.49465,15.67923,43.20492,65.60028000000001,71.87336,38827.61,2368.36,1681.49,42877.46,LPD + PLD
